center 0,center 1,score,MILLISEC
1001.6521610115033,1003.9442215581502,0.5586727885099785,306797
1002.4738374802346,999.6244294733898,0.36413412175083265,306830
999.349700025111,1004.411270346963,0.9416477764535192,306864
994.3671354183022,1000.1068249121591,2.2710112957818462,306897
1000.7856525079773,991.9463649683737,3.2102509212655805,306930
1002.8803321312512,999.1456350302492,0.4315394491072384,306964
1002.5471663819843,1009.5711961025829,1.7433435630500338,306997
996.4386737323995,1000.4837630885497,1.477612719915177,307030
999.4781496590931,993.3362975347271,0.9426832284212061,307064
997.653906450543,1001.9441102177307,1.3463551768820234,307097
1003.7208708065896,1000.2227239600386,0.04909394108348882,307130
994.7879515316932,1003.3423945306024,1.3746274653167379,307164
996.841476542631,1002.9615637454756,5.883046276475629,307197
1000.7096762717687,1002.5186600115975,0.25932355136111385,307230
1002.5607609145295,997.0025075194144,0.9365395838216166,307264
999.0292652533927,1001.7611542511702,0.1522337048958496,307297
1001.9733114510598,994.6750977808123,3.263168757974823,307330
998.3729924647018,992.182442900498,2.0943336611848986,307364
991.2764498362704,1000.1145012187073,2.187561644799345,307397
1000.07782543685,992.9979858992666,3.474455601151938,307430
1000.8000558291455,996.3237425656381,0.798601903267968,307464
1004.4348798583599,998.7613413410792,2.098675109725884,307497
1000.5557048418596,1003.2208131812258,0.02520672780057594,307530
996.4003788365033,1003.6556004699759,1.1754089404551358,307564
1002.4934654505847,997.393779403501,0.9705602065810117,307597
1000.5723461554877,1007.0634528357773,0.668850334670728,307630
999.8037535315208,995.2456983077093,0.9635394255833372,307664
1002.3149578382216,995.0870422454141,4.957130669722037,307697
994.9718588985319,999.8908151517026,0.8862202110829898,307730
999.4383422702973,1003.2856972346044,0.8477795792187084,307764
1002.0690016020792,999.9276013122181,0.16169168103006143,307797
993.287837329747,1004.1858553611235,2.2704847360051144,307830
1003.4266881684894,1000.6047907816379,0.18418738755890493,307864
1004.8064490238904,1001.5146661523463,0.09878540352651258,307897
999.2032018380379,1002.0534757379905,0.2836314927100935,307930
1002.6661970993986,999.2408865816566,0.5892277948973185,307964
1000.8406531139536,996.4943514901981,1.1952239125933413,307997
997.1145881150501,1003.2208131812258,3.1985345231228197,308030
998.720677520315,1000.5522643618933,0.07148813285404834,308064
1001.6696427647669,998.918415087038,0.14141080347531607,308097
1001.2276096413674,998.6951486815183,0.4189534668645708,308130
998.1135797456791,1002.6112298094934,0.2579003178139783,308164
998.051988011281,1002.5545107179161,1.9187517018376927,308197
993.7270544107473,1002.3049393540066,0.8482179081195597,308230
1000.1034576123382,1003.6229077774007,1.4650193996189558,308264
1009.6454823352601,1003.1540577121002,1.1491965987862056,308297
1001.2201237383292,996.6914784731193,0.9969884698883819,308330
998.7012322971982,1001.370690759652,0.4050398494852748,308364
995.1411960119026,1000.7272006958715,5.455829923981236,308397
997.995408112629,1001.4152045190376,0.5344949018183568,308430
1002.769590671932,996.8512396610627,2.331208668640312,308464
997.0700540140475,1001.9291392109524,1.2459107395578073,308497
997.6000927126221,1003.0317660143938,0.3878275349477659,308530
1002.8693232714218,999.6529397746,0.2963528963978913,308564
1000.6707244873908,1005.1925188738722,1.0809231044820944,308597
1001.2021377809971,998.8910178974032,0.4613272127076674,308630
996.6128636784119,1002.741573338469,1.014809905904626,308664
1001.191870602323,996.917248321043,1.4705918572156016,308697
999.5562149894935,1001.7199407772177,0.2879452415412883,308730
1000.8232516373002,1004.5236401675965,2.481399521232787,308764
997.0491462310171,1001.3946891479331,0.9412370513423637,308797
1001.613728578504,998.3273752374357,1.7439744530161803,308830
997.709063122641,1003.4585124317873,0.9807490390262735,308864
994.6042038848645,1000.8998445880709,2.0870101630703557,308897
1005.0004914790125,1001.5910502517997,0.9544983645799696,308930
1003.9746120320077,1000.8599444351887,1.5356871842508348,308964
1004.3047346298831,998.3621518519537,1.0109996289944747,308997
1000.7088977875188,997.2644040743542,0.5044798226563143,309030
1000.9790906274699,995.46019508567,0.6881012826672335,309064
1002.7187677639225,1000.4247400789686,0.03277235721356867,309097
996.4027669658942,1001.7602247747209,0.8816286644507585,309130
996.0148992551754,1000.3625367398568,0.5103119812733807,309164
1002.6807230170491,999.3705007268624,0.5084421672415488,309197
1002.6150682333478,998.9049003784094,0.8199611516996258,309230
1004.8373002630824,1001.2452500921283,0.159334361194681,309264
998.4581472828239,1002.7706617168254,0.8624996406335494,309297
1001.3228925597982,995.0522599341202,2.1718685428865023,309330
994.2927134400613,1000.783576573353,2.186288838183232,309364
997.6090329546737,1002.3085167789359,0.1852973082008768,309397
1002.0167133453292,1001.4669220113033,0.004940973469446609,309430
1000.2781592904199,1003.3887581590697,0.28323725546827,309464
998.935658035588,1004.5322294481148,0.4408840055408329,309497
1002.0601230442285,996.3990492925054,1.1646632290021237,309530
1002.7866227697247,996.6809113829497,0.6578703950897707,309564
1002.6097573979446,996.564599010019,1.5394963477880474,309597
1002.3592933180109,998.4778415167759,0.2776792141973183,309630
1002.7606892973018,997.7056474544249,1.9528300374796976,309664
1004.0801671462661,998.7017068369072,0.5476340394572065,309697
1002.2094311141188,996.260006223275,0.40494873153763555,309730
1001.9958134783374,1003.8142491644412,0.4151329027436946,309764
1001.9800294041024,998.0510271381536,1.0712966029744897,309797
1001.4192364046712,993.6079844466503,2.7770727572518608,309830
1001.6723295075176,998.6138501660894,0.844673468859121,309864
1003.71267530748,1000.8027767618987,0.4273862443740118,309897
1001.1823503709027,1005.3128866178927,0.32104463606562017,309930
1001.4238768157037,998.6606778492338,0.4715731273758137,309964
1002.2342156494278,996.0893276193851,4.461634287290169,309997
1002.3479608615005,995.5910051605646,2.9564087427126826,310030
1004.6653492340517,999.009564326558,0.7486498049222128,310064
1002.9096481573018,1000.4431406105992,0.3515418786561998,310097
999.9531814536448,1003.1884169985218,0.10792058733717211,310130
1003.3120152774011,999.3216124042956,1.0519853430815966,310164
998.5834951977132,1004.8293387436495,1.6024949749410857,310197
1001.6314058432953,996.2368176534501,2.7973577209257385,310230
999.840490784959,1003.7319824668381,0.43874141171435194,310264
1002.1929126203219,998.258483560245,0.4927148768114801,310297
1000.9140365989484,997.9859022298775,0.31990592989141436,310330
1000.5396469804141,998.8179935786974,0.09517355515743398,310364
998.3035610474401,1002.719381198892,0.47405448875377554,310397
1000.9276357245544,1003.6852096150466,0.0944342830092109,310430
999.3885937009777,1002.5980588959583,1.4548909869130238,310464
994.2229373546124,1001.5366772495315,2.564152366903475,310497
1001.3623053699138,1003.3623245356581,0.3383115113048111,310530
1002.6608863722386,998.5339253125053,0.3175513894683262,310564
1002.1507673072533,999.9349978873627,0.2716683866827179,310597
999.2678077725699,1002.4793619024126,0.5605935339648523,310630
996.3220206818198,1002.7787876611513,2.9942518972579535,310664
1003.3422820220869,997.6318457028102,2.126306446947835,310697
999.9610714947091,1002.0953048487953,0.28439612248752955,310730
1000.0872081319881,1001.5403137163291,0.1456788581832033,310764
1001.3653751858316,1003.9546802520521,0.10830315093832688,310797
1001.8915987929354,997.0146516650514,2.048306968101289,310830
1000.73925913423,995.6349732708268,1.3481819780676645,310864
994.023009912056,1000.9793510865835,3.88893853890083,310897
999.8338757188402,1003.1621521182368,1.2112020287499934,310930
1001.7121316815704,1009.9133626207745,0.4441935712377118,310964
998.6181585976068,1002.4682253618528,0.6468474180430462,310997
997.6918320202657,1002.4030710579178,0.838245489601287,311030
1000.9858553812751,997.3327079393184,1.3782657406573615,311064
998.9619540152956,1001.4069442206663,0.08501195343713783,311097
1001.592730179302,999.5099416090384,0.527115606774162,311130
994.5427329470991,1001.5263877518155,3.2092599891127995,311164
1001.1494161256112,1004.9447746020674,1.6772730782760816,311197
1000.9835397580346,1003.0260203035709,0.29291767746331426,311230
1004.6397364229628,1001.919890244407,0.22682610828763958,311264
1001.2663748926875,998.4832030473472,0.23454308871463425,311297
994.5601746198664,1000.4064514955371,4.782707704963995,311330
1000.4855090524957,994.7059867116513,1.196940774880615,311364
993.8636727439031,1000.4293756110878,0.4515315271575019,311397
1001.4683609366227,995.5671750313988,0.29763433155508995,311430
997.5971784586416,1002.5357848974769,0.6956250859599791,311464
998.2309173060777,1002.8244487629188,0.6714258990782445,311497
1002.0189850975402,997.1616320909483,1.7890930679869974,311530
995.2772920578582,1003.7407273969878,2.088014212342082,311564
1007.692413388133,1002.5860872043521,2.5101954137068145,311597
1009.2378312370182,1002.3208045952099,0.8037404887286199,311630
996.5254390104776,1001.3527623348167,0.2069806492574738,311664
994.2781301024377,1001.3347470646994,4.379456699660274,311697
998.0279009131592,1002.7405071889634,1.3754962920251548,311730
1001.9291392109524,1000.0483118152395,0.09922839172758623,311764
998.828300778759,1003.2318761195138,0.7364331385281124,311797
994.8891854998549,1002.1416609314173,0.8582855462689387,311830
998.884138844789,1000.974496326106,0.4254885408015497,311864
1002.608377387839,1000.7052513102947,0.15327337960809953,311897
1005.7315745267223,999.6343396602385,1.3495776310471046,311930
1004.3326142269801,998.4027585003053,0.9454551848965295,311964
995.8029808823243,1000.6630542816571,1.0403837740126478,311997
1001.4334828126027,995.7213465623804,2.183601456383326,312030
998.8141446937632,1002.4490011965696,0.4434877331010448,312064
1000.7637848427944,1003.3650280600996,0.5563546573239186,312097
1001.0540722812044,1001.9006541456272,0.07831055608607128,312130
1000.3421789375191,1003.3987243364425,1.220030829229931,312164
998.3563770511481,1003.235680364505,0.7944982110382456,312197
994.0669180923078,1001.6101499258193,0.6204389075414137,312230
1003.2486766005179,997.158462833265,1.4743194475036252,312264
1000.6942462288412,1005.6287059283228,0.9537135527471448,312297
1001.6319271677391,996.6814937581614,0.7859825927023821,312330
998.835106734961,1005.1761039738261,0.14364300733895446,312364
1002.6909930769762,996.7256392809408,0.6179218460810487,312397
999.5281626082107,1002.3754288708787,0.8711302013035127,312430
1004.4672603055118,999.0272834736811,0.9013148540891072,312464
996.601223594514,1000.772529083932,0.20747053737065496,312497
997.6572552062296,1002.3756857876136,0.39117883547976484,312530
1000.6045312013557,1001.9074793047672,0.07060362653153607,312564
998.5053830601015,1002.7469256990839,0.8824008288021853,312597
998.5735908759385,1005.1174060775189,8.42688410698195,312630
998.3143663715908,1001.7774203883815,0.9407168711773954,312664
1000.1712188013919,987.7980562847854,1.626465070512205,312697
1027.4465673325863,993.159586268675,64.84223217476139,312730
946.7813897621774,1018.9953852841327,393.7238157136515,312764
985.4477823774972,1070.236787334156,92.2885390296739,312797
1228.6989053466273,1028.6572139547045,1153.4689431564261,312830
1056.3143979123652,1343.632018076378,1296.5142104300867,312864
1034.3694087199435,1288.3345838717519,2571.9410434834035,312897
1030.2935101238395,1252.6240457535532,425.2263973584939,312930
1049.8618432140997,1323.521439191674,4149.488130474229,312964
1017.4952986816546,1266.0051342707895,665.0537285843617,312997
1067.4774103878926,963.0160954002794,542.5826492466512,313030
977.5454459446687,1131.6735394980303,722.3208902710746,313064
990.8133057291653,880.4231936972128,1130.3945520348593,313097
998.3946081280554,833.7031845926942,256.9651686612602,313130
1004.8509095206042,851.3303645280544,1188.8339543807108,313164
922.8539157499985,1049.5549993500865,1473.1114466328079,313197
903.4726328083067,1049.2366888195586,409.0693938435212,313230
1015.8521832905857,818.4919058854522,754.2733630003188,313264
1130.559850208992,972.5017539883285,5024.37313194336,313297
1030.0609629906605,840.8909024448462,933.6435878484314,1604684
985.7030941540814,888.9380697516442,83.08936353041406,1604717
1027.5539925367675,939.9537199507148,1025.8771933746125,1604751
1077.2513804050282,1135.5296674373078,252.20998801496654,1604784
1041.6398741875835,1309.762510357803,2404.8900859754876,1604817
1118.7275812064677,1656.8011347171391,12642.479238341286,1604851
961.0488673199735,1252.4611563521028,1621.8609466905295,1604884
969.7537827513694,1133.4385735451217,560.2806715279868,1604917
963.3892204037745,777.7158864263993,1071.3680078459868,1604951
1000.7138866573207,853.2469181987275,2018.9047711041499,1604984
892.8453870570075,1055.568821075736,264.45447572582884,1605017
992.1262348332626,1062.6092534846355,515.7502568745236,1605051
1099.2911500225425,985.6271150626509,154.65651058011514,1605084
1011.2922426282128,1105.0112122847938,171.17657991240227,1605117
1089.7202061219575,1010.6216720514277,583.65053579326,1605151
1136.1879245969833,991.5587704406967,196.16380970702363,1605184
935.0158378359785,1178.968192955179,2510.506396706624,1605217
1048.5555794725979,958.3929256834067,195.55740550788002,1605251
1116.5389487291663,988.7674145116232,4.420776614494072,1605284
1033.945146706902,823.8300795673827,2366.1468809941016,1605317
1034.0455658771155,1475.2901409553308,234.61415190085322,1605351
1083.9414190813081,943.5895852079161,2354.7557497223197,1605384
918.641694062828,705.7237419840712,574.1503435019966,1605417
925.455402818603,754.0625019604146,74.07569119427487,1605451
894.5722345877766,785.6036000099377,1170.1037233494512,1605484
836.0639114121161,999.1844700994616,436.09124094420747,1605517
1061.0954318656504,717.9839831082585,2761.3875790792245,1605551
994.0150617295882,1258.0923405424962,5603.499300155133,1605584
1041.3501979212397,1497.8120709888808,18803.21223151612,1605617
1534.198246429381,1114.1782433631859,15902.001470880165,1605651
1048.5317659505938,1319.0447357208877,3977.4755423229917,1605684
1041.38609554766,936.1508071531495,342.13301320544934,1605717
822.0812149681905,984.4033113499911,1047.5338391233624,1605751
874.2972942966685,1004.9636260266807,251.96269219350808,1605784
970.7420476088712,1088.0753650368158,989.1016033088492,1605817
1032.2620791252577,984.9531537657504,113.82790952169759,1605851
1014.9280253878569,957.3303177394511,108.1270641361986,1605884
984.7856743891658,943.3268115482355,13.115956421525246,1605917
953.8109760258975,999.9001437569011,100.25421348627899,1605951
1049.0655490141578,940.5158159223055,846.9790972991201,1605984
1103.7071853494629,1018.3178631760054,300.7612194418978,1606017
1023.6379264284159,1069.4688751482481,132.56738205629293,1606051
1019.9212375597657,998.004084195988,12.540675984580949,1606084
1025.2400654159442,979.332936237723,49.44661272843418,1606117
995.400525003095,955.4658567926043,67.47549556743364,1606151
971.0664713443127,1007.9810996623208,207.02492648511307,1606184
983.1522389318026,1030.5278221037252,29.768198091406692,1606217
959.2586888628196,1023.8365443185698,207.54544715921725,1606251
995.1647334952107,950.4313109436707,134.22119560186667,1606284
1000.4523512010629,1019.7398719134601,8.093237727101336,1606317
1065.4099514803574,1015.5861755051471,166.0692211047307,1606351
1006.0270709582337,1077.4773775467374,276.5135246819868,1606384
1132.0163426382148,1021.0384259784562,554.026140349278,1606417
990.8555763680959,1085.3745897154586,86.7814241986511,1606451
967.5089671660826,1007.0043801827085,81.71038906767248,1606484
957.9996773170042,1004.2439710402491,65.98960803397263,1606517
988.9573237128852,957.1405330462188,70.72949971810979,1606551
1023.4577679498691,978.5800938093928,33.75777845774256,1606584
1019.2671718812542,1089.9894494902233,184.34586015185226,1606617
1025.4035567098108,998.3505823929011,44.37338642410002,1606651
1004.6461601913196,983.1285671164094,7.5438955567761266,1606684
976.977257261319,1019.8035384957179,58.021240627977306,1606717
1013.7724674901139,989.3381022610865,22.27826117642801,1606751
1016.9827931666186,1039.0813250174406,48.59872241792592,1606784
1006.2878356895403,1038.1107840688296,29.033394608390598,1606817
979.5937234333002,1000.42525083394,54.409203589040786,1606851
988.3063018790689,944.8811275330285,67.05413243639131,1606884
994.873861351277,970.445412342504,16.161330709955458,1606917
1011.6932228963672,988.0235443589189,15.214573688249052,1606951
1014.7855521036646,1087.2909061010123,271.5641490122465,1606984
1026.096044326279,1119.3587449964377,570.3262543704602,1607017
996.2396698642367,1031.9869213906711,57.80452268141754,1607051
1011.7736648709591,986.3716402449012,30.212821785228336,1607084
937.0314049359808,988.9641047239771,278.85820598209165,1607117
901.8842297844626,986.1675411829702,183.2828567154192,1607151
988.2083816394578,929.3475260363286,105.38701457639941,1607184
1010.4002442339835,968.774767624576,11.387716723442132,1607217
992.3910511766956,1016.7620898066066,9.712257026585032,1607251
1021.7297691304198,989.1369975893127,45.22309815933001,1607284
992.8985040025876,1014.4911814915248,42.00990532752779,1607317
1007.0142193821818,978.4441024936434,23.072495420617745,1607351
991.5164810038459,983.157823577148,3.318314268260982,1607384
1001.7955883253592,1027.661909384599,10.879369477928075,1607417
1012.9419001051184,1050.6103043291519,47.619581822099114,1607451
1006.8377781883866,1031.5440825115097,2.5353817991269243,1607484
992.4288473587876,1015.7319272345696,31.850556603858347,1607517
965.6681624657613,992.4113204152625,32.81688930845772,1607551
985.8889368412187,998.2716979642934,2.971911728525631,1607584
1001.0053490022297,994.9643209683451,4.433015139533,1607617
1002.0094623238556,1005.0940254523455,0.42993076619179993,1607651
1004.4693133098385,1007.0025585529472,0.17799844423559255,1607684
1007.8947992909773,996.6549051702901,6.858849760565883,1607717
995.8698007886966,1011.7741249775268,14.251936633165116,1607751
1003.2863441068642,987.4684805096313,14.409382946195649,1607784
989.8905119090108,999.6927268607853,4.645404168934011,1607817
995.0821472163375,1003.3624919340934,2.7960867164695116,1607851
1004.6382433493162,1001.2994711129941,1.2953190706108813,1607884
993.3629749492378,1007.1934352161414,33.707246006746615,1607917
1005.7395619226584,1001.7102340672242,0.33761243965276144,1607951
995.5396903792546,1002.2786751666821,3.164335503620672,1607984
998.1072586105826,1006.0831789494196,0.59499933262068,1608017
1006.1527401799829,998.5927133122923,2.821123081205363,1608051
1000.2309443273917,1004.7906197235988,2.559012147073209,1608084
995.9827429245291,1003.5956815607383,3.1750901947755055,1608117
994.6025055234384,1000.4911086705512,1.2672853022495514,1608151
995.715748800385,1002.5924793083631,4.251296941193506,1608184
997.1625340947957,1002.4625890493426,0.6313811829677666,1608217
996.1709179453584,1004.3174159272551,0.5125700216043804,1608251
1003.7375154889849,1006.0205960432479,0.24826943074073884,1608284
1002.066727949557,999.8200876232213,0.4805959186863246,1608317
993.2525231602132,1002.9351308210933,8.304487472591083,1608351
1001.5800008446513,994.7329275010939,0.4425302734675568,1608384
998.1751313641877,1002.6395164763854,0.9257008694251683,1608417
1000.3164080905764,1005.13676849894,2.880867463672619,1608451
996.3844639495339,1001.9008731477323,1.3123086490590299,1608484
1004.1562566639905,1001.9850298282904,0.3697620496484144,1608517
1003.2178426941199,999.3397054540143,1.275901912855821,1608551
997.2922660861537,1002.5592251832308,1.7088037953694244,1608584
1002.0703568113369,997.8913084942562,0.34914529684428486,1608617
1005.2736378003513,1000.2149768924678,1.13051491865831,1608651
1003.1611752958876,1006.891247620305,0.8718309647111028,1608684
1003.1960825057572,1008.9306219953877,2.696036081582216,1608717
1002.7408908310214,998.4809923660858,1.3066667004338046,1608751
999.3415242671522,987.3378440443591,3.903412377628468,1608784
997.5929354613495,1002.5944957260776,1.500330906371003,1608817
997.1507734548744,1001.703541662324,1.0068474701425316,1608851
980.9198494730426,999.8683892312478,5.022093579373071,1608884
1000.7100901879057,994.7101806326846,1.2518559450040028,1608917
1001.8361812586501,1012.2299740286281,5.15142385220672,1608951
1003.8792320580898,1012.3193782210278,5.283056752497858,1608984
1003.3466836439213,1000.2444701171809,0.3459365958617602,1609017
1003.3183324782149,995.8333386925495,0.7788472606579779,1609051
1004.222257361407,1000.5633415947699,1.6628020087406696,1609084
1006.7238748339438,997.8735550409797,5.371163548584056,1609117
999.4834187443928,994.4018302477123,1.5165240166272658,1609151
1001.1566677302314,994.5943896885806,1.4613274390462092,1609184
1002.8165412234899,996.7059014599221,1.1291871194991463,1609217
995.7586332549527,999.9115632782924,0.8170927083813047,1609251
998.947850274036,1003.1353129709665,0.6032955374672084,1609284
998.8440454419281,1005.3108971855423,3.858308162910933,1609317
1000.8333732316132,1005.8236440313533,0.2542584940216302,1609351
1000.5985759920101,1002.8102036921267,0.37198203909768257,1609384
995.8905644101579,1003.2186524390069,6.724390675477194,1609417
1000.7167095298256,1003.2552018305213,0.4538142390299685,1609451
997.962911794987,1001.848454766193,2.0148822231593093,1609484
1003.5019353443193,1000.0828722068924,1.095535129785646,1609517
1003.1549350374903,997.5388386363298,1.2297712207487066,1609551
1003.2900280897019,998.895890471074,0.09562861211549147,1609584
1000.3979527957096,1004.9513165359865,1.3021823268511665,1609617
997.6701538979984,1003.4535179517989,2.327994553014138,1609651
1004.0768239661026,1000.4769695848361,0.5722766236896959,1609684
1012.1021105265697,993.0991894065769,10.854294130639456,1609717
1004.0458092056593,1041.5771694886557,102.21041324210235,1609751
1008.7254110678666,1065.22579765982,113.43605277063918,1609784
1015.3572140102772,1050.1676056706376,54.18236583049829,1609817
1024.0727513218972,1003.3759585879806,20.748582120897556,1609851
964.5168170949429,1005.241493947306,26.201263259623243,1609884
986.8399699412062,957.7437026678901,35.69898115152877,1609917
977.9366032621951,1004.1827501779012,44.203396117442296,1609951
989.6416617983774,1016.045639396154,12.932205391901471,1609984
983.8108450143294,998.7442598163361,8.23058322779604,1610017
1002.44416247116,978.0996997840267,9.866820435796358,1610051
976.1109590652799,993.946760603939,16.66048802535653,1610084
1000.6269360745948,975.1594741374356,37.38784157494315,1610117
983.0549323410162,1007.1751460247549,19.780184011068233,1610151
992.0408257728106,1011.8287878392417,37.80327981671562,1610184
1015.4649824017113,1065.09248424726,130.6956127137193,1610217
1011.0018692773476,1043.7652992890692,37.9762541670949,1610251
999.0289619290028,1020.9505374894516,10.306581647261039,1610284
993.6825371169156,967.9213625523075,60.503623287651564,1610317
969.1701811576922,994.4966083925118,67.69433117605662,1610351
1007.6714946413196,966.0568739194263,19.14187360773451,1610384
1008.8261985407938,971.9408904568872,39.58286578784358,1610417
1012.1820604851735,978.0700383919344,52.5811455910969,1610451
1005.2682863572606,997.0862550451691,0.7379554691959637,1610484
1007.8908593507504,953.2162767360356,88.04411417603492,1610517
938.5481444760647,996.2232676070297,164.70873167054415,1610551
978.1961147941515,1013.0839057057416,44.48880130176242,1610584
1004.9551212593249,1043.3564409778348,22.283943901800264,1610617
1069.8078210854737,1008.3279953498075,85.39708414596802,1610651
1018.0019007923032,1063.8420123626406,97.14708283749718,1610684
984.164942597788,1012.0891153817405,114.71982008056193,1610717
978.4257762500602,937.0016548275383,97.95976186215599,1610751
984.8154211092934,915.7551119297135,360.1817970341298,1610784
948.260287921266,987.8880259557629,145.3550801768851,1610817
968.3396711922721,1054.7548375145032,202.85212194920473,1610851
1020.0088671012896,1082.258595277108,104.07980037462929,1610884
1014.939892157144,1150.0843447330287,405.6122464360238,1610917
999.5214554794405,1091.6620356135868,385.0880290085853,1610951
1008.2910898071291,1102.2608584178247,350.6625724414772,1610984
1034.656867833841,984.6985416375067,52.81234534642739,1611017
1057.0659574081353,995.695368168067,123.43053675653627,1611051
1016.1855670266672,977.5612512778931,48.514693352721835,1611084
980.3920293121996,1041.78788628012,80.5750888856305,1611117
984.7053260514376,926.9886730699573,192.9366767454385,1611151
947.3641715453402,986.0438594519543,39.35493114125846,1611184
1013.5562644027741,1004.4120934743737,5.157926906761834,1611217
1007.6028449505928,1051.9763890106003,26.174894170204574,1611251
1054.0197671456885,1004.0664341473283,161.68967766080118,1611284
990.5415422947299,1021.729640190487,80.90660908192191,1611317
1006.9515521472441,977.8506200829006,58.1275333944245,1611351
974.1891134778862,1010.2538558647149,23.601392892365645,1611384
980.2511569854419,1000.9218984661184,26.079594069772508,1611417
986.283900777408,1008.3709731262578,27.015160762436096,1611451
968.5734536887885,1015.0303122401566,98.06506393902414,1611484
1067.5598343886866,1006.8660827640152,21.553103557887276,1611517
1005.2903439870084,1085.2575731134061,136.2594291856954,1611551
999.7081453895744,968.9848093927039,45.550091516661396,1611584
941.7939205455992,994.4202164530982,344.2999777589529,1611617
992.0405336972256,944.3881617216514,85.2636013791497,1611651
997.1444949841338,1042.6567624848444,21.46393155139662,1611684
996.8647890975894,1042.7233573676194,118.87380593493299,1611717
1051.9282294909667,1009.4256467184454,82.09099763863887,1611751
1021.7951069620478,1001.3675648831452,61.80751073376642,1611784
1004.899027359516,983.5989175042384,22.634680935318023,1611817
1015.6203093942692,987.5638091738883,34.1885443315197,1611851
1011.0629265859664,993.5922973003235,8.71144064765431,1611884
1002.2994962707036,986.0415812733254,22.975820394984574,1611917
1017.6232112132664,1001.0199336053333,41.47401981906362,1611951
1012.0229170700901,1068.2607359629014,17.692259956450563,1611984
1009.5602790966475,1052.0541811142618,5.0342962394382385,1612017
994.0358016815751,980.6268403424414,4.059980214568342,1612051
990.8667216101572,943.288927105582,21.512004431412965,1612084
998.7817691924229,967.7876833272885,6.98202308295325,1612117
1003.4419394078856,993.5164819971534,3.8193898731068634,1612151
1000.2467471818843,1014.1653829371111,23.5235320377205,1612184
1006.5997202485321,1019.4611321673818,3.0025564614027265,1612217
996.2762785651911,1002.6202352966516,6.4115704510139535,1612251
995.2316971906547,976.2607233726039,23.89512560740951,1612284
998.1664361026448,978.5100919254742,22.812670515827268,1612317
1005.72353957422,1001.8532048942311,1.7595050445583063,1612351
1006.2198340808452,1016.1392621092839,1.5164018530574335,1612384
1010.5586900373737,999.8477337317169,3.559206908886029,1612417
997.9436431371644,1005.592362739495,4.7880976990465305,1612451
989.7899177562932,1000.4608534570547,4.015903185306078,1612484
997.173846128856,983.6381448479924,6.256477267823209,1612517
991.9521157797891,1003.5896691828846,1.8207275105501324,1612551
998.5812339688397,1005.2999206771567,0.7392937624881382,1612584
999.8925189589856,1008.3825799867335,1.9236395213524418,1612617
1013.015794546166,1001.098625328005,4.833893102886027,1612651
1002.2310609939618,997.6138790018422,0.8892053058316061,1612684
995.4502713496873,1000.633864580949,2.601983418272211,1612717
999.1882003362928,1005.5098209366232,2.9522469764659918,1612751
996.4878441326424,999.9563707827083,0.4885099568972658,1612784
996.5249656223526,1003.739462478005,2.632320567612948,1612817
1001.0867033153174,1005.5486064830482,2.3299562157456393,1612851
1003.4581529287613,1000.5688382115445,0.18825663891423056,1612884
1001.5348922744346,997.6943419705256,0.48764546946936305,1612917
1002.6633644652721,999.5280503149019,0.4770038868728643,1612951
997.979412154513,1003.171969305363,0.6743325859835501,1612984
996.6709947334334,1004.5829980643709,4.342605654578143,1613017
1000.8240654104804,994.9497474747154,4.152076190684789,1613051
1002.547351871403,999.2266825295042,0.29912181498544343,1613084
993.6609079560291,1001.3044954357333,7.645936153019997,1613117
1002.7968981335764,998.335614911138,1.5048749419596397,1613151
1000.8972236367559,997.4629977723298,0.2758597552035823,1613184
999.3822661069039,992.613217723802,2.0689528238422072,1613217
1001.0140586716715,998.9957148296314,0.33730581387118325,1613251
1003.051587532943,998.4872830940166,0.29239877460579206,1613284
998.7957298751697,1003.2785352536193,0.3262696170679491,1613317
1001.1568420125732,994.8557684408329,1.182153129354089,1613351
1002.3004745910548,1000.4955965138619,0.6402676414978327,1613384
1002.680697192914,999.8949470399705,0.28963961320609244,1613417
996.2902795995169,999.9107211394729,1.4013604102435986,1613451
998.8782621951059,1005.0477600591925,1.3738512682743091,1613484
998.7349069010488,1002.2451144480026,0.24366845608782656,1613517
996.3473781600703,1002.571188463082,2.368051655571576,1613551
1002.6549056197817,997.2712770354915,2.9121892692179805,1613584
1003.9359633053841,1001.9050826757756,0.1558179046362413,1613617
1002.5058069203591,997.4261877452386,2.0856727678639073,1613651
999.623122156588,1005.105217002495,0.569291696220886,1613684
1000.196538127021,993.0045317117138,3.708094978119462,1613717
995.7484462672547,1002.6712262162505,4.983901009069773,1613751
1001.971691111154,1000.2614132564986,0.15517480903859507,1613784
1000.5297750439219,1005.5427731124626,0.39412685492190797,1613817
1004.7875397316589,1000.7420933107078,2.610140882050897,1613851
1004.1273374674728,997.583810114632,2.5908091599750227,1613884
1002.2509665747397,999.8685239509585,0.3478497052309549,1613917
1002.0765566363123,998.1272463969711,0.25971192933243314,1613951
1002.3548765118001,997.7724332037606,1.7835363939882058,1613984
999.6285312796582,1003.7588603896866,0.5397466830386499,1614017
999.391215444299,1004.8694956650925,1.4574061763597748,1614051
1004.466835577623,999.0938937299719,2.1853967607824547,1614084
1001.9540758875255,1003.0180911556159,0.03721367658578996,1614117
1000.4775502619667,1003.789397349075,0.3411609207445644,1614151
996.3496483303461,1001.4688723660736,1.866035927521675,1614184
